"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","sales","salary","income"
"9830",0.98,0.76,5,168,3,0,0,0,"technical","low",26690
"9831",0.13,0.58,4,203,4,0,0,0,"technical","low",33249
"9832",0.64,0.81,3,209,3,0,0,0,"management","low",31641
"9833",0.91,0.75,3,166,2,0,0,0,"IT","low",29648
"9834",0.24,0.71,3,187,5,0,0,0,"IT","low",35164
"9835",0.34,0.42,6,287,5,1,0,0,"IT","low",36423
"9836",0.51,0.85,2,248,4,0,0,0,"IT","high",80304
"9837",0.91,0.7,3,193,2,0,0,0,"IT","low",34177
"9838",0.86,0.9,4,162,3,0,0,0,"product_mng","low",39134
"9839",1,0.61,3,188,4,0,0,0,"product_mng","low",35780
"9840",0.37,0.41,6,101,3,0,0,0,"product_mng","low",28335
"9841",0.46,0.73,6,256,4,0,0,0,"product_mng","high",88451
"9842",0.86,0.8,5,134,2,0,0,0,"IT","low",35578
"9843",0.36,0.68,2,126,4,0,0,0,"marketing","high",79020
"9844",0.52,0.93,2,243,3,0,0,0,"accounting","high",88273
"9845",0.51,0.73,3,205,4,0,0,0,"accounting","high",70667
"9846",0.69,0.94,5,259,2,0,0,0,"IT","medium",56689
"9847",0.67,0.5,5,219,3,0,0,0,"IT","medium",51716
"9848",0.6,0.99,5,161,3,0,0,0,"management","high",71932
"9849",0.71,0.57,3,207,3,0,0,0,"marketing","medium",67124
"9850",0.65,0.79,3,201,3,1,0,0,"sales","high",74441
"9851",0.48,0.92,3,234,3,0,0,0,"accounting","medium",65744
"9852",0.67,0.58,4,158,3,0,0,0,"support","medium",44867
"9853",0.68,0.63,5,185,4,0,0,0,"technical","medium",51633
"9854",0.74,0.85,3,176,3,0,0,0,"management","medium",55306
"9855",0.9,0.77,5,163,3,0,0,0,"marketing","medium",47716
"9856",0.67,0.83,3,171,3,1,0,0,"marketing","medium",40016
"9857",0.64,0.66,5,163,4,0,0,0,"marketing","medium",41575
"9858",0.54,0.87,4,163,3,0,0,0,"sales","medium",57502
"9859",0.6,0.73,2,180,2,0,0,0,"sales","high",72170
"9860",0.72,0.67,3,243,3,0,0,0,"sales","low",35474
"9861",0.97,0.49,4,213,2,0,0,0,"sales","medium",49318
"9862",0.99,0.89,3,273,2,0,0,0,"sales","medium",58506
"9863",0.75,0.93,4,195,3,0,0,0,"sales","medium",63826
"9864",0.84,0.98,4,246,3,0,0,0,"sales","medium",51586
"9865",0.76,0.5,3,196,3,1,0,0,"sales","medium",56802
"9866",0.96,0.51,5,205,2,1,0,0,"sales","medium",49477
"9867",0.12,0.81,4,287,6,0,0,0,"sales","medium",49384
"9868",0.54,0.79,3,211,3,0,0,0,"sales","medium",50015
"9869",0.69,0.98,3,261,4,0,0,0,"sales","medium",54955
"9870",0.77,0.71,5,204,3,0,0,0,"sales","high",76232
"9871",0.96,0.86,2,163,3,0,0,0,"sales","low",39531
"9872",0.53,0.62,4,162,2,0,0,0,"sales","low",27490
"9873",0.54,0.72,4,259,2,1,0,0,"sales","low",29497
"9874",0.89,0.64,4,151,5,0,0,0,"sales","high",78064
"9875",0.52,0.84,2,266,2,0,0,0,"sales","low",35360
"9876",0.29,0.65,5,110,5,1,0,0,"sales","low",19181
"9877",0.93,0.6,4,271,3,0,0,0,"accounting","low",34169
"9878",0.71,0.68,4,208,2,0,0,0,"accounting","high",74027
"9879",0.23,0.5,2,150,6,0,0,0,"accounting","low",31191
"9880",0.89,0.96,3,122,4,0,0,0,"hr","low",19776
"9881",0.51,0.5,4,246,3,0,0,0,"hr","low",34479
"9882",0.27,0.64,2,188,3,0,0,0,"hr","low",39368
"9883",0.9,0.53,3,167,3,0,0,0,"hr","low",38993
"9884",0.88,0.57,4,261,4,0,0,0,"technical","low",38119
"9885",0.91,0.83,4,235,3,0,0,0,"technical","low",30996
"9886",0.65,0.63,4,199,2,0,0,0,"technical","medium",55239
"9887",0.68,0.5,4,166,4,1,0,0,"technical","medium",40466
"9888",0.58,0.63,4,272,3,0,0,0,"technical","medium",56110
"9889",0.68,0.62,3,158,3,0,0,0,"technical","medium",59286
"9890",0.59,0.76,3,264,3,0,0,0,"technical","medium",49114
"9891",0.56,0.57,5,274,3,0,0,0,"technical","medium",48720
"9892",0.74,0.44,5,169,3,1,0,0,"technical","medium",51115
"9893",0.5,0.91,4,148,2,0,0,0,"technical","medium",52676
"9894",0.85,0.65,4,162,2,0,0,0,"technical","medium",56653
"9895",0.57,0.48,5,221,3,0,0,0,"support","medium",41520
"9896",0.89,0.58,3,167,3,0,0,0,"support","medium",47412
"9897",0.76,0.66,5,206,2,0,0,0,"support","medium",45455
"9898",0.96,0.7,3,169,3,0,0,0,"support","high",80332
"9899",0.81,0.68,4,179,3,0,0,0,"support","low",27273
"9900",0.79,0.85,4,100,6,0,0,0,"support","medium",51450
"9901",0.63,0.66,3,177,2,1,0,0,"support","medium",54429
"9902",0.92,0.82,5,252,3,0,0,0,"support","medium",42766
"9903",0.77,0.74,4,202,4,0,0,0,"support","medium",45258
"9904",0.73,0.87,4,263,2,0,0,0,"support","low",30764
"9905",0.74,0.98,4,160,2,0,0,0,"support","low",37959
"9906",0.8,0.74,5,229,3,1,0,0,"technical","low",39329
"9907",0.82,0.85,5,195,4,0,0,0,"technical","low",30743
"9908",0.48,0.81,3,212,2,0,0,0,"technical","low",37420
"9909",0.79,0.54,6,190,4,0,0,0,"management","low",32038
"9910",0.87,0.41,3,219,3,1,0,0,"IT","low",33254
"9911",0.96,0.88,2,193,2,0,0,0,"IT","low",36344
"9912",0.96,0.58,5,197,4,1,0,0,"IT","low",39259
"9913",0.69,0.66,3,206,2,0,0,0,"IT","low",25498
"9914",0.42,0.58,2,140,3,0,0,0,"IT","low",37767
"9915",0.7,0.76,3,173,2,0,0,0,"product_mng","low",31860
"9916",0.97,0.76,6,142,2,0,0,0,"product_mng","low",29029
"9917",0.6,0.59,3,237,4,1,0,0,"product_mng","low",27909
"9918",0.63,0.63,5,252,2,0,0,0,"product_mng","low",18281
"9919",0.65,0.82,4,196,2,0,0,0,"IT","low",24867
"9920",0.85,0.81,3,205,3,0,0,0,"marketing","high",75499
"9921",0.54,0.83,3,201,3,0,0,0,"accounting","high",70728
"9922",0.23,0.74,5,120,4,0,0,0,"accounting","high",74338
"9923",0.95,0.73,2,187,2,0,0,0,"IT","medium",52390
"9924",1,0.51,5,274,4,0,0,0,"IT","medium",40263
"9925",0.77,0.93,3,227,3,0,0,0,"management","high",78571
"9926",0.8,0.53,3,245,3,0,0,0,"sales","medium",50040
"9927",0.88,0.56,4,243,4,0,0,0,"accounting","medium",52340
"9928",0.73,0.68,3,132,2,0,0,0,"support","medium",43507
"9929",0.54,0.9,3,206,3,0,0,0,"technical","medium",55801
"9930",0.92,0.58,5,205,2,1,0,0,"management","medium",53131
"9931",0.14,0.88,3,162,4,0,0,0,"marketing","medium",46562
"9932",0.65,0.79,5,266,3,0,0,0,"marketing","medium",50056
"9933",0.17,0.89,5,261,5,0,0,0,"marketing","medium",47960
"9934",0.18,0.67,5,209,4,0,0,0,"sales","medium",57482
"9935",0.58,0.5,5,184,4,0,0,0,"sales","medium",58454
"9936",0.63,0.67,4,229,3,0,0,0,"sales","medium",45839
"9937",0.68,0.81,3,180,2,1,0,0,"sales","high",74566
"9938",0.91,0.98,5,135,3,0,0,0,"sales","low",25593
"9939",0.95,0.94,3,174,3,0,0,0,"sales","medium",40010
"9940",0.89,0.76,2,278,2,0,0,0,"sales","medium",48627
"9941",0.76,0.76,3,197,2,0,0,0,"sales","medium",65315
"9942",0.96,0.72,3,157,3,0,0,0,"sales","medium",55530
"9943",0.78,0.63,4,156,3,0,0,0,"sales","low",38765
"9944",0.98,0.9,3,186,4,0,0,0,"sales","low",39019
"9945",0.76,0.42,3,217,2,0,0,0,"sales","low",33984
"9946",0.63,0.49,5,192,2,0,0,0,"sales","low",19767
"9947",0.39,0.37,3,127,3,0,0,0,"sales","low",28971
"9948",0.91,0.67,3,257,2,0,0,0,"sales","low",28203
"9949",0.8,0.8,4,229,4,0,0,0,"sales","low",33200
"9950",0.89,0.64,4,274,2,1,0,0,"sales","low",28759
"9951",0.75,0.41,5,196,4,0,0,0,"sales","low",39029
"9952",0.94,0.85,3,137,3,0,0,0,"sales","low",37057
"9953",0.5,0.75,4,239,2,0,0,0,"accounting","low",37947
"9954",0.75,0.95,4,177,3,0,0,0,"accounting","low",31176
"9955",0.84,0.78,5,164,3,0,0,0,"accounting","low",37533
"9956",0.55,0.81,5,229,3,0,0,0,"hr","low",35133
"9957",0.59,0.82,3,149,3,0,0,0,"hr","low",34722
"9958",0.58,0.43,3,224,6,0,0,0,"hr","low",35268
"9959",0.91,0.59,5,179,3,0,0,0,"hr","low",34372
"9960",0.43,0.92,5,151,4,0,0,0,"technical","low",36658
"9961",0.51,0.79,5,222,2,0,0,0,"technical","low",24911
"9962",0.81,0.96,4,219,2,0,0,0,"technical","low",31196
"9963",0.72,0.39,3,257,3,0,0,0,"technical","low",21592
"9964",0.89,0.99,4,258,3,1,0,0,"technical","medium",42726
"9965",0.61,0.74,5,185,2,1,0,0,"technical","medium",65521
"9966",0.57,0.7,3,248,2,0,0,0,"technical","medium",51156
"9967",0.74,0.82,5,154,2,0,0,0,"technical","medium",52855
"9968",0.87,0.64,3,187,2,0,0,0,"technical","medium",55047
"9969",0.58,0.62,3,182,3,0,0,0,"technical","medium",64654
"9970",0.63,0.59,3,189,3,0,0,0,"technical","medium",41204
"9971",0.89,0.85,4,195,4,0,0,0,"support","medium",52647
"9972",0.49,0.74,2,154,3,0,0,0,"support","medium",64143
"9973",0.59,0.59,4,244,3,0,0,0,"support","medium",42393
"9974",0.71,0.99,3,228,2,0,0,0,"support","medium",54607
"9975",0.58,0.62,3,218,3,0,0,0,"support","medium",59357
"9976",0.84,0.61,5,202,3,0,0,0,"support","high",70034
"9977",0.92,0.48,4,208,3,0,0,0,"support","low",22420
"9978",0.91,0.59,3,266,2,0,0,0,"support","medium",42843
"9979",0.92,0.78,4,177,2,0,0,0,"support","medium",55226
"9980",0.95,0.65,3,183,3,0,0,0,"support","medium",58361
"9981",0.53,0.62,4,201,3,0,0,0,"support","medium",55152
"9982",0.89,0.89,5,179,2,0,0,0,"technical","low",34623
"9983",0.81,0.84,3,198,2,0,0,0,"technical","low",38799
"9984",0.78,0.67,5,209,3,0,0,0,"technical","low",39935
"9985",0.66,0.48,3,203,4,1,0,0,"management","low",36239
"9986",0.37,0.71,6,266,5,0,0,0,"IT","low",32246
"9987",0.55,0.84,4,200,4,0,0,0,"IT","low",38908
"9988",0.79,0.88,3,195,4,0,0,0,"IT","low",29284
"9989",0.89,0.83,5,269,3,0,0,0,"IT","low",39230
"9990",0.54,0.76,5,226,2,0,0,0,"IT","low",30880
"9991",0.74,0.8,4,200,4,0,0,0,"product_mng","low",35651
"9992",0.7,0.47,2,176,5,0,0,0,"product_mng","low",35386
"9993",0.37,0.85,2,185,3,0,0,0,"product_mng","low",17939
"9994",0.84,0.71,3,179,2,0,0,0,"product_mng","low",38074
"9995",0.55,0.58,5,208,3,0,0,0,"IT","low",27225
"9996",0.93,0.79,5,241,4,0,0,0,"marketing","high",72954
"9997",0.97,0.55,4,166,3,1,0,0,"accounting","high",91564
"9998",0.64,0.53,3,216,3,0,0,0,"accounting","high",70661
"9999",0.62,0.64,4,185,2,0,0,0,"IT","medium",54011
"10000",0.26,0.91,5,183,6,0,0,0,"IT","medium",59204
"10001",0.93,0.49,4,255,2,0,0,0,"management","high",71698
"10002",0.27,0.61,3,213,6,0,0,0,"sales","low",35086
"10003",0.9,0.63,4,173,3,0,0,0,"accounting","medium",43379
"10004",0.16,0.7,6,246,4,0,0,0,"support","medium",54680
"10005",0.75,0.63,3,148,4,0,0,0,"technical","medium",49547
"10006",0.72,0.74,2,238,3,0,0,0,"management","medium",64317
"10007",0.68,0.51,3,185,3,0,0,0,"marketing","medium",50494
"10008",0.13,0.77,4,201,5,0,0,0,"marketing","medium",52287
"10009",0.96,0.92,3,150,2,0,0,0,"marketing","medium",43529
"10010",0.71,0.72,4,137,3,0,0,0,"sales","medium",48096
"10011",0.85,0.66,5,189,3,0,0,0,"sales","medium",55277
"10012",0.87,0.91,3,229,3,1,0,0,"sales","medium",48614
"10013",0.86,0.93,3,199,3,1,0,0,"sales","medium",45913
"10014",0.49,0.85,3,250,2,0,0,0,"sales","medium",43744
"10015",0.99,0.59,5,263,3,0,0,0,"sales","high",79358
"10016",0.75,0.95,3,268,3,1,0,0,"sales","low",31685
"10017",0.61,0.64,3,187,2,0,0,0,"sales","medium",48694
"10018",0.89,0.84,6,196,4,0,0,0,"sales","medium",43246
"10019",0.77,0.7,4,232,3,0,0,0,"sales","medium",45126
"10020",0.7,0.79,3,226,4,0,0,0,"sales","medium",54119
"10021",0.5,0.58,4,96,3,0,0,0,"sales","low",34242
"10022",0.61,1,4,133,4,0,0,0,"sales","low",39170
"10023",0.98,0.53,4,214,2,0,0,0,"sales","low",37820
"10024",0.61,0.77,4,252,2,0,0,0,"sales","low",39941
"10025",0.85,0.56,3,199,4,0,0,0,"sales","low",29411
"10026",0.42,0.85,3,150,3,0,0,0,"sales","low",36058
"10027",0.56,0.75,4,141,3,0,0,0,"sales","low",33203
"10028",0.88,0.8,4,239,3,0,0,0,"sales","low",37670
"10029",0.92,0.69,3,139,2,0,0,0,"accounting","low",36131
"10030",0.85,0.77,3,146,4,0,0,0,"accounting","low",38474
"10031",0.66,0.74,4,179,3,0,0,0,"accounting","low",31591
"10032",0.82,0.93,3,160,3,0,0,0,"hr","low",38162
"10033",0.14,0.58,6,205,3,0,0,0,"hr","low",16586
"10034",0.6,0.98,5,213,3,0,0,0,"hr","low",39355
"10035",0.92,0.65,4,260,2,0,0,0,"hr","low",38133
"10036",0.51,0.72,3,242,3,0,0,0,"technical","low",31979
"10037",0.85,0.46,3,123,5,1,0,0,"technical","low",37403
"10038",0.43,0.84,2,285,5,0,0,0,"technical","low",27099
"10039",0.98,0.56,3,103,5,0,0,0,"technical","medium",59187
"10040",0.84,0.55,5,264,3,0,0,0,"technical","medium",52978
"10041",0.7,0.52,3,227,2,0,0,0,"technical","medium",48771
"10042",0.82,0.82,5,267,2,0,0,0,"technical","medium",55680
"10043",0.94,0.67,3,142,3,0,0,0,"technical","medium",41757
"10044",0.55,0.79,3,254,3,1,0,0,"technical","medium",54716
"10045",0.98,0.5,3,251,3,0,0,0,"technical","medium",44370
"10046",0.78,0.63,4,158,3,0,0,0,"technical","medium",55629
"10047",0.99,0.77,5,160,3,0,0,0,"support","medium",46481
"10048",0.74,0.58,4,215,3,1,0,0,"support","medium",56589
"10049",0.5,0.74,4,237,2,1,0,0,"support","medium",63186
"10050",0.25,0.8,5,237,6,0,0,0,"support","medium",44339
"10051",0.49,0.55,4,268,4,0,0,0,"support","high",71120
"10052",0.63,0.74,4,234,3,0,0,0,"support","low",38081
"10053",0.68,0.73,3,250,2,0,0,0,"support","medium",52954
"10054",0.62,0.54,4,212,4,0,0,0,"support","medium",48232
"10055",0.89,0.52,4,189,3,0,0,0,"support","medium",56486
"10056",0.31,0.37,2,104,3,1,0,0,"support","medium",47806
"10057",0.89,0.61,3,211,2,0,0,0,"support","low",33146
"10058",0.72,0.65,3,109,5,1,0,0,"technical","low",30362
"10059",0.84,0.75,2,168,2,0,0,0,"technical","low",25507
"10060",0.88,0.71,3,184,3,0,0,0,"technical","low",33508
"10061",0.74,1,4,242,2,0,0,0,"management","low",37995
"10062",0.96,0.95,6,215,4,0,0,0,"IT","low",38078
"10063",0.82,0.89,5,182,3,0,0,0,"IT","low",39523
"10064",0.7,0.64,5,260,3,0,0,0,"IT","low",30158
"10065",0.61,0.84,4,265,2,0,0,0,"IT","low",37973
"10066",0.65,0.83,5,182,2,1,0,0,"IT","low",33621
"10067",0.77,0.64,3,191,3,1,0,0,"product_mng","low",39626
"10068",0.81,0.77,5,167,4,0,0,0,"product_mng","low",23202
"10069",0.87,0.66,3,270,2,0,0,0,"product_mng","low",36795
"10070",0.96,0.73,4,273,2,0,0,0,"product_mng","low",30921
"10071",0.48,0.7,3,251,3,0,0,0,"IT","low",35606
"10072",0.78,0.96,3,217,3,0,0,0,"marketing","high",77129
"10073",0.75,1,4,222,2,1,0,0,"accounting","high",91490
"10074",0.23,0.87,5,258,4,1,0,0,"accounting","high",77473
"10075",0.85,0.76,3,197,5,0,0,0,"IT","medium",44319
"10076",0.67,0.56,3,193,2,1,0,0,"IT","medium",54723
"10077",0.71,0.81,2,182,3,0,0,0,"management","high",75816
"10078",0.72,0.7,3,163,3,1,0,0,"sales","medium",51631
"10079",0.8,0.77,4,224,2,0,0,0,"accounting","medium",60585
"10080",0.64,0.86,4,143,2,0,0,0,"support","medium",53058
"10081",0.54,0.42,6,218,3,0,0,0,"technical","medium",46336
"10082",0.73,0.67,3,208,4,0,0,0,"management","medium",44449
"10083",0.73,1,2,229,3,0,0,0,"marketing","medium",64418
"10084",0.55,0.62,5,184,4,0,0,0,"marketing","medium",50157
"10085",0.63,0.41,3,180,5,1,0,0,"marketing","medium",62023
"10086",0.15,0.8,5,121,5,0,0,0,"sales","medium",42318
"10087",0.6,0.5,5,203,3,0,0,0,"sales","medium",44621
"10088",0.38,0.51,3,151,2,0,0,0,"sales","medium",44545
"10089",0.81,0.77,4,239,3,0,0,0,"sales","medium",53172
"10090",0.75,0.53,3,166,3,0,0,0,"sales","high",71662
"10091",0.52,0.92,3,268,3,0,0,0,"sales","low",27379
"10092",0.51,1,5,196,4,0,0,0,"sales","medium",47596
"10093",0.66,0.62,4,241,3,0,0,0,"sales","medium",47542
"10094",0.8,0.87,5,251,3,0,0,0,"sales","medium",55517
"10095",0.85,0.69,3,263,3,0,0,0,"sales","medium",68055
"10096",0.77,0.73,3,224,2,1,0,0,"sales","low",30521
"10097",0.29,0.4,4,138,4,0,0,0,"sales","low",38970
"10098",0.15,0.67,6,167,6,0,0,0,"sales","low",31563
"10099",0.73,0.83,5,266,5,0,0,0,"sales","low",39198
"10100",0.55,0.74,2,116,3,0,0,0,"sales","low",31775
"10101",0.2,0.69,2,160,4,0,0,0,"sales","low",38183
"10102",0.56,0.68,3,144,3,1,0,0,"sales","low",22123
"10103",0.55,0.54,3,190,3,0,0,0,"sales","low",39197
"10104",0.9,0.49,6,175,4,0,0,0,"sales","low",33398
"10105",0.73,0.55,3,206,4,0,0,0,"accounting","low",34315
"10106",0.48,0.99,5,180,2,0,0,0,"accounting","low",31849
"10107",0.64,0.74,4,157,4,0,0,0,"accounting","low",37262
"10108",0.95,0.75,4,203,3,0,0,0,"hr","low",37343
"10109",0.82,0.66,4,238,3,1,0,0,"hr","low",38442
"10110",0.95,0.65,3,273,4,0,0,0,"hr","low",39023
"10111",0.92,0.9,4,179,3,0,0,0,"hr","low",38560
"10112",0.22,0.84,3,131,5,1,0,0,"technical","low",31002
"10113",0.17,0.77,4,151,6,0,0,0,"technical","low",31057
"10114",0.51,0.55,3,261,3,0,0,0,"technical","low",38990
"10115",0.67,0.64,3,203,2,1,0,0,"technical","low",22561
"10116",0.6,0.66,5,143,2,0,0,0,"technical","low",30773
"10117",0.99,0.55,3,97,6,1,0,0,"technical","medium",46528
"10118",0.35,0.71,6,204,4,1,0,0,"technical","medium",66976
"10119",0.13,0.72,4,154,4,0,0,0,"technical","medium",64935
"10120",0.97,0.93,2,160,6,0,0,0,"technical","medium",45807
"10121",0.49,0.61,4,232,3,1,0,0,"technical","medium",57634
"10122",0.62,0.71,3,255,2,0,0,0,"technical","medium",55424
"10123",0.35,0.54,3,128,3,0,0,0,"support","medium",60722
"10124",0.81,0.79,4,222,3,0,0,0,"support","medium",62356
"10125",0.57,0.75,5,171,4,0,0,0,"support","medium",58707
"10126",1,0.66,4,173,2,0,0,0,"support","medium",42669
"10127",0.93,0.71,4,272,2,0,0,0,"support","medium",64420
"10128",0.89,0.85,3,166,3,0,0,0,"support","medium",45125
"10129",0.64,0.61,4,143,2,1,0,0,"support","high",71773
"10130",0.54,0.95,4,149,3,0,0,0,"support","low",24688
"10131",0.52,0.85,4,257,2,0,0,0,"support","medium",50685
"10132",0.12,0.65,5,262,6,0,0,0,"support","medium",40318
"10133",0.14,0.49,4,115,4,0,0,0,"support","medium",56132
"10134",0.57,0.54,4,142,4,0,0,0,"technical","medium",53639
"10135",0.57,0.64,4,144,4,0,0,0,"technical","low",31617
"10136",1,0.56,5,247,3,0,0,0,"technical","low",35411
"10137",0.94,0.58,4,216,3,0,0,0,"management","low",25290
"10138",0.93,0.48,3,276,3,0,0,0,"IT","low",23914
"10139",0.91,0.88,5,123,5,0,0,0,"IT","low",32867
"10140",0.85,0.77,4,264,3,0,0,0,"IT","low",39989
"10141",0.8,0.98,3,189,6,0,0,0,"IT","low",38292
"10142",0.68,0.69,3,148,2,0,0,0,"IT","low",39132
"10143",0.91,0.6,5,150,3,0,0,0,"product_mng","medium",69881
"10144",0.93,0.9,3,172,3,0,0,0,"product_mng","medium",40166
"10145",0.81,0.68,3,236,2,0,0,0,"product_mng","medium",41311
"10146",0.51,0.74,4,151,3,0,0,0,"product_mng","medium",44402
"10147",0.49,0.52,3,168,3,0,0,0,"IT","medium",52341
"10148",0.55,0.55,5,256,3,0,0,0,"RandD","medium",59222
"10149",0.17,0.51,6,213,3,0,0,0,"RandD","medium",50058
"10150",0.8,0.79,4,148,3,0,0,0,"RandD","medium",53242
"10151",0.61,0.67,3,266,3,0,0,0,"RandD","medium",61122
"10152",0.59,0.73,3,195,2,0,0,0,"RandD","medium",47679
"10153",0.67,0.77,4,242,3,0,0,0,"marketing","medium",60125
"10154",0.96,0.81,4,183,3,0,0,0,"sales","medium",43965
"10155",0.72,0.66,3,134,3,0,0,0,"accounting","medium",68397
"10156",0.72,0.76,4,189,2,0,0,0,"support","medium",45045
"10157",0.99,0.61,5,196,3,0,0,0,"technical","medium",49858
"10158",0.22,0.61,4,150,6,0,0,0,"management","medium",46732
"10159",0.32,0.52,4,191,2,0,0,0,"marketing","medium",58050
"10160",0.64,0.86,4,248,6,0,0,0,"marketing","medium",44989
"10161",0.9,0.49,3,256,2,0,0,0,"marketing","medium",42182
"10162",0.86,0.9,3,158,2,0,0,0,"sales","medium",68341
"10163",0.67,0.76,2,210,2,0,0,0,"sales","medium",49793
"10164",0.9,0.59,3,247,2,0,0,0,"sales","medium",40487
"10165",0.52,0.8,3,156,3,0,0,0,"sales","medium",63155
"10166",0.57,0.89,3,202,2,0,0,0,"sales","medium",48712
"10167",0.55,0.83,3,157,2,0,0,0,"sales","medium",48032
"10168",0.2,0.83,4,258,4,0,0,0,"sales","high",71210
"10169",0.89,0.66,4,176,3,0,0,0,"sales","high",73594
"10170",0.15,0.56,4,214,5,0,0,0,"sales","high",70422
"10171",0.8,0.6,3,212,3,0,0,0,"sales","high",78084
"10172",0.55,0.48,4,271,6,1,0,0,"sales","high",79171
"10173",0.53,0.64,5,281,4,0,0,0,"sales","high",71128
"10174",0.62,0.77,3,204,4,0,0,0,"sales","high",71260
"10175",1,0.58,3,112,2,0,0,0,"sales","high",73149
"10176",0.31,0.75,3,120,4,0,0,0,"sales","high",88823
"10177",0.62,0.51,5,134,3,0,0,0,"sales","high",74256
"10178",0.73,0.61,5,222,3,0,0,0,"sales","high",72170
"10179",0.52,0.61,3,203,3,0,0,0,"sales","high",75615
"10180",0.33,0.65,2,239,5,0,0,0,"sales","low",29447
"10181",0.88,0.5,3,142,3,0,0,0,"accounting","low",31345
"10182",0.65,0.54,2,177,3,0,0,0,"accounting","low",39780
"10183",0.91,0.7,6,201,2,1,0,0,"accounting","low",38329
"10184",0.83,0.91,3,196,4,0,0,0,"hr","low",35527
"10185",0.2,0.87,3,140,6,1,0,0,"hr","low",38029
"10186",0.96,0.8,5,195,4,1,0,0,"hr","low",39299
"10187",0.75,0.89,5,154,4,0,0,0,"hr","low",37743
"10188",0.93,0.57,3,141,2,0,0,0,"technical","low",32544
"10189",0.87,0.49,4,213,3,0,0,0,"technical","low",32750
"10190",0.94,0.58,5,222,3,0,0,0,"technical","low",33000
"10191",0.85,0.72,3,150,2,1,0,0,"technical","low",32823
"10192",0.63,0.5,4,172,2,0,0,0,"technical","low",35537
"10193",0.78,0.63,5,261,3,0,0,0,"technical","low",39268
"10194",0.87,0.92,2,248,3,0,0,0,"technical","low",37011
"10195",0.77,0.76,5,149,2,0,0,0,"technical","medium",53374
"10196",1,0.61,5,178,3,0,0,0,"technical","medium",59391
"10197",0.93,0.81,3,212,3,0,0,0,"technical","medium",62664
"10198",0.5,0.4,2,108,2,0,0,0,"technical","medium",50761
"10199",0.9,0.66,4,160,2,1,0,0,"support","medium",50328
"10200",0.61,0.56,2,160,3,0,0,0,"support","medium",45349
"10201",0.57,0.97,5,196,2,0,0,0,"support","medium",40916
"10202",0.43,0.5,4,121,5,1,0,0,"support","medium",55009
"10203",0.6,0.56,5,268,2,0,0,0,"support","medium",45530
"10204",0.56,0.92,3,232,2,0,0,0,"support","medium",40930
"10205",0.57,0.62,5,263,2,0,0,0,"support","medium",51643
"10206",0.56,0.82,3,208,2,0,0,0,"support","medium",43613
"10207",0.64,0.9,6,143,5,0,0,0,"support","high",83601
"10208",0.53,0.56,5,236,4,1,0,0,"support","high",77476
"10209",0.19,0.6,5,198,4,0,0,0,"support","high",72207
"10210",0.5,0.8,4,261,3,0,0,0,"technical","high",74909
"10211",0.86,0.97,4,258,3,0,0,0,"technical","high",71642
"10212",0.92,0.66,3,230,3,0,0,0,"technical","high",70517
"10213",0.82,0.97,3,137,3,0,0,0,"management","high",74528
"10214",0.54,0.51,5,258,3,0,0,0,"IT","high",72453
"10215",0.23,0.51,5,139,6,0,0,0,"IT","low",21921
"10216",0.65,0.71,4,186,2,0,0,0,"IT","low",34716
"10217",0.99,0.98,4,259,3,0,0,0,"IT","low",20306
"10218",0.54,0.59,4,202,3,0,0,0,"IT","low",15345
"10219",0.99,0.68,4,235,3,0,0,0,"product_mng","low",36175
"10220",0.76,0.89,4,224,2,0,0,0,"product_mng","low",38308
"10221",0.57,0.54,4,210,3,0,0,0,"product_mng","low",28945
"10222",0.53,0.75,4,240,4,0,0,0,"product_mng","low",32503
"10223",0.86,0.55,5,149,4,0,0,0,"IT","medium",41449
"10224",0.97,0.96,4,250,6,0,0,0,"RandD","medium",61127
"10225",0.13,0.76,5,171,5,0,0,0,"RandD","medium",49507
"10226",0.73,0.89,3,139,3,0,0,0,"RandD","medium",54199
"10227",0.62,0.95,4,132,3,0,0,0,"RandD","medium",46729
"10228",0.59,0.37,3,125,2,0,0,0,"RandD","medium",56083
"10229",0.63,0.7,6,141,3,1,0,0,"marketing","medium",45650
"10230",0.64,0.52,3,269,2,0,0,0,"sales","medium",43264
"10231",0.5,0.85,5,249,3,1,0,0,"accounting","medium",48470
"10232",0.58,0.89,3,256,2,0,0,0,"support","medium",46281
"10233",0.32,0.87,4,179,4,0,0,0,"technical","medium",50208
"10234",0.72,0.67,5,210,2,0,0,0,"management","medium",49512
"10235",0.61,0.74,3,160,3,0,0,0,"marketing","medium",62334
"10236",0.97,0.55,2,267,4,0,0,0,"marketing","medium",53569
"10237",0.87,0.64,2,169,3,1,0,0,"marketing","medium",65050
"10238",0.88,0.81,4,235,6,0,0,0,"sales","medium",57435
"10239",0.52,0.99,3,136,3,0,0,0,"sales","medium",58144
"10240",0.95,0.81,5,210,4,0,0,0,"sales","medium",63681
"10241",0.96,0.62,5,230,2,0,0,0,"sales","medium",40342
"10242",0.98,0.58,5,186,3,0,0,0,"sales","medium",49224
"10243",0.51,0.51,2,271,3,0,0,0,"sales","medium",49419
"10244",1,0.63,2,105,2,0,0,0,"sales","medium",53323
